898,389,-300,0,MoveLeft
873,376,-300,-383,MoveLeft
848,348,-300,-301,MoveLeft
823,327,-300,-220,MoveLeft
798,313,-300,-138,MoveLeft
773,306,-300,-56,MoveLeft
748,305,-300,24,MoveLeft
723,311,-300,106,MoveLeft
698,317,-300,0,MoveLeft
673,317,-300,0,MoveLeft
648,317,-300,0,MoveLeft
623,317,-300,0,MoveLeft
598,317,-300,0,MoveLeft
573,319,-300,49,MoveLeft
548,327,-300,130,MoveLeft
523,342,-300,212,MoveLeft
498,364,-300,294,MoveLeft
473,393,-300,375,MoveLeft
448,428,-300,457,MoveLeft
423,470,-300,539,MoveLeft
398,519,-300,620,MoveLeft
373,549,-300,0,MoveLeft
348,549,-300,0,MoveLeft
363,543,300,-400,MoveRight
388,514,300,-318,MoveRight
413,491,300,-236,MoveRight
438,475,300,-154,MoveRight
463,467,300,-73,MoveRight
488,465,300,8,MoveRight
513,469,300,90,MoveRight
538,481,300,171,MoveRight
563,483,300,-400,MoveRight
588,454,300,-318,MoveRight
613,431,300,-236,MoveRight
638,415,300,-154,MoveRight
663,407,300,-73,MoveRight
688,405,300,8,MoveRight
713,409,300,90,MoveRight
738,421,300,171,MoveRight
763,439,300,253,MoveRight
788,450,300,-400,MoveRight
798,421,0,-318,MoveRight
798,398,0,-236,MoveRight
808,382,300,-154,MoveRight
833,374,300,-73,MoveRight
858,372,300,8,MoveRight
883,376,300,90,MoveRight
908,388,300,171,MoveRight
893,389,-300,0,MoveLeft
868,364,-300,-350,MoveLeft
843,339,-300,-269,MoveLeft
818,321,-300,-187,MoveLeft
793,309,-300,-105,MoveLeft
768,305,-300,-24,MoveLeft
743,307,-300,57,MoveLeft
718,315,-300,139,MoveLeft
693,317,-300,0,MoveLeft
668,317,-300,0,MoveLeft
643,311,-300,-400,MoveLeft
618,282,-300,-318,MoveLeft
593,259,-300,-236,MoveLeft
568,243,-300,-154,MoveLeft
543,235,-300,-73,MoveLeft
518,233,-300,8,MoveLeft
493,237,-300,90,MoveLeft
468,249,-300,171,MoveLeft
443,267,-300,253,MoveLeft
418,293,-300,335,MoveLeft
393,325,-300,416,MoveLeft
368,363,-300,498,MoveLeft
343,409,-300,580,MoveLeft
318,461,-300,661,MoveLeft
293,521,-300,743,MoveLeft
268,549,-300,0,MoveLeft
243,549,-300,0,MoveLeft
218,549,-300,0,MoveLeft
193,549,-300,0,MoveLeft
168,549,-300,0,MoveLeft
143,549,-300,0,MoveLeft
118,549,-300,0,MoveLeft
128,549,300,0,MoveRight
153,549,300,0,MoveRight
178,549,300,0,MoveRight
203,549,300,0,MoveRight
228,549,300,0,MoveRight
253,549,300,0,MoveRight
278,549,300,0,MoveRight
303,549,300,0,MoveRight
328,536,300,-383,MoveRight
353,508,300,-301,MoveRight
378,487,300,-220,MoveRight
403,473,300,-138,MoveRight
428,466,300,-56,MoveRight
453,465,300,24,MoveRight
478,471,300,106,MoveRight
503,484,300,188,MoveRight
528,483,300,-400,MoveRight
553,454,300,-318,MoveRight
578,431,300,-236,MoveRight
603,415,300,-154,MoveRight
628,407,300,-73,MoveRight
653,405,300,8,MoveRight
678,409,300,90,MoveRight
703,421,300,171,MoveRight
728,439,300,253,MoveRight
753,456,300,0,MoveRight
778,431,300,-350,MoveRight
798,406,0,-269,MoveRight
798,388,0,-187,MoveRight
823,376,300,-105,MoveRight
848,372,300,-24,MoveRight
873,374,300,57,MoveRight
898,382,300,139,MoveRight
923,389,300,0,MoveRight
918,389,-300,0,MoveLeft
893,370,-300,-367,MoveLeft
868,344,-300,-285,MoveLeft
843,324,-300,-203,MoveLeft
818,311,-300,-122,MoveLeft
793,305,-300,-40,MoveLeft
768,306,-300,41,MoveLeft
743,313,-300,122,MoveLeft
718,317,-300,0,MoveLeft
693,317,-300,0,MoveLeft
668,317,-300,0,MoveLeft
643,317,-300,0,MoveLeft
618,304,-300,-383,MoveLeft
593,276,-300,-301,MoveLeft
568,255,-300,-220,MoveLeft
543,241,-300,-138,MoveLeft
518,234,-300,-56,MoveLeft
493,233,-300,24,MoveLeft
468,239,-300,106,MoveLeft
443,252,-300,188,MoveLeft
418,272,-300,269,MoveLeft
393,298,-300,351,MoveLeft
368,332,-300,433,MoveLeft
343,372,-300,514,MoveLeft
318,419,-300,596,MoveLeft
293,473,-300,678,MoveLeft
268,533,-300,759,MoveLeft
263,549,300,0,MoveRight
288,549,300,0,MoveRight
313,549,300,0,MoveRight
338,524,300,-350,MoveRight
363,499,300,-269,MoveRight
388,481,300,-187,MoveRight
413,469,300,-105,MoveRight
438,465,300,-24,MoveRight
463,467,300,57,MoveRight
488,475,300,139,MoveRight
513,489,300,0,MoveRight
538,476,300,-383,MoveRight
563,448,300,-301,MoveRight
588,427,300,-220,MoveRight
613,413,300,-138,MoveRight
638,406,300,-56,MoveRight
663,405,300,24,MoveRight
688,411,300,106,MoveRight
713,424,300,188,MoveRight
738,444,300,269,MoveRight
763,443,300,-383,MoveRight
788,415,300,-301,MoveRight
798,394,0,-220,MoveRight
813,380,300,-138,MoveRight
838,373,300,-56,MoveRight
863,372,300,24,MoveRight
888,378,300,106,MoveRight
913,389,300,0,MoveRight
898,389,-300,0,MoveLeft
873,376,-300,-383,MoveLeft
848,348,-300,-301,MoveLeft
823,327,-300,-220,MoveLeft
798,313,-300,-138,MoveLeft
773,306,-300,-56,MoveLeft
748,305,-300,24,MoveLeft
723,311,-300,106,MoveLeft
698,317,-300,0,MoveLeft
673,317,-300,0,MoveLeft
648,317,-300,0,MoveLeft
623,317,-300,0,MoveLeft
598,311,-300,-400,MoveLeft
573,282,-300,-318,MoveLeft
548,259,-300,-236,MoveLeft
523,243,-300,-154,MoveLeft
498,235,-300,-73,MoveLeft
473,233,-300,8,MoveLeft
448,237,-300,90,MoveLeft
423,249,-300,171,MoveLeft
398,267,-300,253,MoveLeft
373,293,-300,335,MoveLeft
348,325,-300,416,MoveLeft
323,363,-300,498,MoveLeft
298,409,-300,580,MoveLeft
273,461,-300,661,MoveLeft
248,521,-300,743,MoveLeft
248,549,0,0,none
273,549,300,0,MoveRight
298,549,300,0,MoveRight
323,549,300,0,MoveRight
348,530,300,-367,MoveRight
373,504,300,-285,MoveRight
398,484,300,-203,MoveRight
423,471,300,-122,MoveRight
448,465,300,-40,MoveRight
473,466,300,41,MoveRight
498,473,300,122,MoveRight
523,487,300,204,MoveRight
548,464,300,-350,MoveRight
573,439,300,-269,MoveRight
598,421,300,-187,MoveRight
623,409,300,-105,MoveRight
648,405,300,-24,MoveRight
673,407,300,57,MoveRight
698,415,300,139,MoveRight
723,431,300,220,MoveRight
748,454,300,302,MoveRight
773,431,300,-350,MoveRight
798,406,300,-269,MoveRight
798,388,0,-187,MoveRight
823,376,300,-105,MoveRight
848,372,300,-24,MoveRight
873,374,300,57,MoveRight
898,382,300,139,MoveRight
923,389,300,0,MoveRight
898,389,-300,0,MoveLeft
873,370,-300,-367,MoveLeft
848,344,-300,-285,MoveLeft
823,324,-300,-203,MoveLeft
798,311,-300,-122,MoveLeft
773,305,-300,-40,MoveLeft
748,306,-300,41,MoveLeft
723,313,-300,122,MoveLeft
698,317,-300,0,MoveLeft
673,317,-300,0,MoveLeft
648,317,-300,0,MoveLeft
623,311,-300,-400,MoveLeft
598,282,-300,-318,MoveLeft
573,259,-300,-236,MoveLeft
548,243,-300,-154,MoveLeft
523,235,-300,-73,MoveLeft
498,233,-300,8,MoveLeft
473,237,-300,90,MoveLeft
448,249,-300,171,MoveLeft
423,267,-300,253,MoveLeft
398,293,-300,335,MoveLeft
373,325,-300,416,MoveLeft
348,363,-300,498,MoveLeft
323,409,-300,580,MoveLeft
298,461,-300,661,MoveLeft
273,521,-300,743,MoveLeft
283,549,300,0,MoveRight
308,549,300,0,MoveRight
333,519,300,-334,MoveRight
358,495,300,-252,MoveRight
383,478,300,-171,MoveRight
408,468,300,-89,MoveRight
433,464,300,-7,MoveRight
458,468,300,73,MoveRight
483,478,300,155,MoveRight
508,489,300,0,MoveRight
533,489,300,0,MoveRight
558,464,300,-350,MoveRight
583,439,300,-269,MoveRight
608,421,300,-187,MoveRight
633,409,300,-105,MoveRight
658,405,300,-24,MoveRight
683,407,300,57,MoveRight
708,415,300,139,MoveRight
733,431,300,220,MoveRight
758,454,300,302,MoveRight
783,456,300,0,MoveRight
798,456,0,0,MoveRight
798,456,0,0,MoveRight
798,456,0,0,MoveRight
798,456,0,0,MoveRight
798,456,0,0,MoveRight
798,443,0,-383,MoveRight
798,415,0,-301,MoveRight
798,394,0,-220,MoveRight
813,380,300,-138,MoveRight
838,373,300,-56,MoveRight
863,372,300,24,MoveRight
883,378,0,106,none
883,389,0,0,none
883,389,0,0,none
878,389,-300,0,MoveLeft
853,389,-300,0,MoveLeft
828,389,-300,0,MoveLeft
818,370,0,-367,none
818,344,0,-285,none
818,324,0,-203,none
818,311,0,-122,none
793,305,-300,-40,MoveLeft
768,306,-300,41,MoveLeft
743,313,-300,122,MoveLeft
733,317,0,0,none
733,317,0,0,none
733,317,0,0,none
733,317,0,0,none
733,317,0,0,none
723,317,-300,0,MoveLeft
698,317,-300,0,MoveLeft
673,317,-300,0,MoveLeft
648,317,-300,0,MoveLeft
628,317,0,0,none
628,317,0,0,none
628,317,0,0,none
628,317,0,0,none
608,317,-300,0,MoveLeft
583,318,-300,16,MoveLeft
558,323,-300,98,MoveLeft
533,335,-300,179,MoveLeft
508,354,-300,261,MoveLeft
483,380,-300,343,MoveLeft
458,413,-300,424,MoveLeft
433,452,-300,506,MoveLeft
408,499,-300,588,MoveLeft
383,549,-300,0,MoveLeft
358,549,-300,0,MoveLeft
353,549,0,0,none
363,549,300,0,MoveRight
388,536,300,-383,MoveRight
413,508,300,-301,MoveRight
427,487,0,-220,MoveRight
452,473,300,-138,MoveRight
477,466,300,-56,MoveRight
497,465,0,24,none
497,471,0,106,none
497,484,0,188,none
497,489,0,0,none
497,489,0,0,none
502,489,300,0,MoveRight
527,464,300,-350,MoveRight
552,439,300,-269,MoveRight
577,421,300,-187,MoveRight
602,409,300,-105,MoveRight
627,405,300,-24,MoveRight
652,407,300,57,MoveRight
677,415,300,139,MoveRight
702,431,300,220,MoveRight
727,454,300,302,MoveRight
752,456,300,0,MoveRight
777,443,300,-383,MoveRight
798,415,0,-301,MoveRight
798,394,0,-220,MoveRight
813,380,300,-138,MoveRight
838,373,300,-56,MoveRight
863,372,300,24,MoveRight
878,378,0,106,none
878,389,0,0,none
878,389,0,0,none
878,389,0,0,none
873,383,-300,-400,MoveLeft
848,354,-300,-318,MoveLeft
823,331,-300,-236,MoveLeft
798,315,-300,-154,MoveLeft
773,307,-300,-73,MoveLeft
748,305,-300,8,MoveLeft
723,309,-300,90,MoveLeft
698,317,-300,0,MoveLeft
673,317,-300,0,MoveLeft
648,317,-300,0,MoveLeft
623,292,-300,-350,MoveLeft
598,267,-300,-269,MoveLeft
573,249,-300,-187,MoveLeft
548,237,-300,-105,MoveLeft
523,233,-300,-24,MoveLeft
498,235,-300,57,MoveLeft
473,243,-300,139,MoveLeft
448,259,-300,220,MoveLeft
423,282,-300,302,MoveLeft
398,311,-300,384,MoveLeft
373,347,-300,465,MoveLeft
348,390,-300,547,MoveLeft
323,440,-300,629,MoveLeft
298,496,-300,710,MoveLeft
273,549,-300,0,MoveLeft
248,549,-300,0,MoveLeft
223,549,-300,0,MoveLeft
198,549,-300,0,MoveLeft
173,549,-300,0,MoveLeft
173,549,300,0,MoveRight
198,549,300,0,MoveRight
223,549,300,0,MoveRight
248,549,300,0,MoveRight
273,549,300,0,MoveRight
298,549,300,0,MoveRight
323,536,300,-383,MoveRight
348,508,300,-301,MoveRight
373,487,300,-220,MoveRight
398,473,300,-138,MoveRight
423,466,300,-56,MoveRight
448,465,300,24,MoveRight
473,471,300,106,MoveRight
498,484,300,188,MoveRight
523,483,300,-400,MoveRight
548,454,300,-318,MoveRight
573,431,300,-236,MoveRight
598,415,300,-154,MoveRight
623,407,300,-73,MoveRight
648,405,300,8,MoveRight
673,409,300,90,MoveRight
698,421,300,171,MoveRight
723,439,300,253,MoveRight
748,456,300,0,MoveRight
773,456,300,0,MoveRight
798,456,300,0,MoveRight
798,456,0,0,MoveRight
798,456,0,0,MoveRight
798,443,0,-383,MoveRight
798,415,0,-301,MoveRight
798,394,0,-220,MoveRight
813,380,300,-138,MoveRight
838,373,300,-56,MoveRight
863,372,300,24,MoveRight
888,378,300,106,MoveRight
913,389,300,0,MoveRight
933,389,0,0,none
933,389,0,0,none
913,389,-300,0,MoveLeft
888,389,-300,0,MoveLeft
863,364,-300,-350,MoveLeft
838,339,-300,-269,MoveLeft
813,321,-300,-187,MoveLeft
788,309,-300,-105,MoveLeft
763,305,-300,-24,MoveLeft
738,307,-300,57,MoveLeft
713,315,-300,139,MoveLeft
688,317,-300,0,MoveLeft
663,317,-300,0,MoveLeft
638,317,-300,0,MoveLeft
613,298,-300,-367,MoveLeft
588,272,-300,-285,MoveLeft
563,252,-300,-203,MoveLeft
538,239,-300,-122,MoveLeft
513,233,-300,-40,MoveLeft
488,234,-300,41,MoveLeft
463,241,-300,122,MoveLeft
438,255,-300,204,MoveLeft
413,277,-300,286,MoveLeft
388,304,-300,367,MoveLeft
363,339,-300,449,MoveLeft
338,381,-300,531,MoveLeft
313,429,-300,612,MoveLeft
288,484,-300,694,MoveLeft
273,546,0,775,none
273,549,0,0,none
298,549,300,0,MoveRight
323,549,300,0,MoveRight
348,536,300,-383,MoveRight
373,508,300,-301,MoveRight
398,487,300,-220,MoveRight
423,473,300,-138,MoveRight
448,466,300,-56,MoveRight
458,465,0,24,none
458,471,0,106,none
468,484,300,188,MoveRight
493,489,300,0,MoveRight
518,489,300,0,MoveRight
543,489,300,0,MoveRight
568,489,300,0,MoveRight
583,489,0,0,none
583,489,0,0,none
583,489,0,0,none
583,489,0,0,none
583,489,0,0,none
583,470,0,-367,none
583,444,0,-285,none
603,424,300,-203,MoveRight
628,411,300,-122,MoveRight
653,405,300,-40,MoveRight
653,406,0,41,none
653,413,0,122,none
653,427,0,204,none
653,449,0,286,none
678,456,300,0,MoveRight
703,456,300,0,MoveRight
728,456,300,0,MoveRight
753,456,300,0,MoveRight
778,456,300,0,MoveRight
798,431,0,-350,MoveRight
798,406,0,-269,MoveRight
798,388,0,-187,MoveRight
823,376,300,-105,MoveRight
848,372,300,-24,MoveRight
863,374,0,57,none
863,382,0,139,none
863,389,0,0,none
863,389,0,0,none
863,389,0,0,none
863,370,0,-367,none
863,344,0,-285,none
848,324,-300,-203,MoveLeft
823,311,-300,-122,MoveLeft
798,305,-300,-40,MoveLeft
773,306,-300,41,MoveLeft
748,313,-300,122,MoveLeft
723,317,-300,0,MoveLeft
698,317,-300,0,MoveLeft
673,317,-300,0,MoveLeft
648,317,-300,0,MoveLeft
623,298,-300,-367,MoveLeft
598,272,-300,-285,MoveLeft
573,252,-300,-203,MoveLeft
548,239,-300,-122,MoveLeft
523,233,-300,-40,MoveLeft
498,234,-300,41,MoveLeft
473,241,-300,122,MoveLeft
448,255,-300,204,MoveLeft
423,277,-300,286,MoveLeft
398,304,-300,367,MoveLeft
373,339,-300,449,MoveLeft
348,381,-300,531,MoveLeft
